Date,Vehicle_ID,Driver_ID,Route_ID,Origin_City,Destination_City,Planned_Kilometers,Actual_Kilometers,Fuel_Consumed_Liters,Delivery_Time_Hours,Delay_Hours,Cargo_Weight_Tons,On_Time_Delivery,Weather_Conditions,Traffic_Conditions,Comments
2024-03-06,V015,D004,R006,Bangalore,Ahmedabad,830,896,123.3,20.83,1.11,5.32,No,Rainy,Heavy,Late Departure
2024-02-03,V035,D063,R006,Mumbai,Nagpur,647,641,97.89,13.02,0.15,7.34,Yes,Clear,Moderate,Traffic Jam
2024-02-09,V029,D033,R019,Delhi,Ahmedabad,1264,1376,218.85,23.5,7.13,11.48,No,Clear,Moderate,Traffic Jam
2024-02-20,V034,D072,R005,Kolkata,Pune,1462,1452,196.95,38.29,0.44,16.13,Yes,Rainy,Heavy,Vehicle Breakdown
2024-01-27,V024,D024,R006,Kolkata,Pune,627,636,113.48,13.06,1.98,4.25,No,Rainy,Heavy,Traffic Jam
2024-02-05,V040,D008,R004,Hyderabad,Ahmedabad,373,369,65.15,8.76,2.16,14.85,No,Foggy,Light,Weather Delay
2024-01-29,V031,D083,R006,Chennai,Surat,1063,1115,222.16,28.09,0.38,6.9,Yes,Clear,Heavy,Traffic Jam
2024-02-21,V023,D014,R013,Delhi,Indore,867,842,135.13,23.75,2.08,16.18,No,Foggy,Heavy,Smooth Delivery
2024-03-09,V019,D090,R013,Hyderabad,Nagpur,653,676,128.29,12.37,5.06,5.64,No,Rainy,Light,Traffic Jam
2024-02-16,V018,D100,R003,Hyderabad,Nagpur,1189,1255,166.76,25.96,0.59,10.61,Yes,Rainy,Moderate,Late Departure
2024-03-08,V047,D071,R003,Bangalore,Nagpur,1384,1421,229.12,25.82,2.04,6.34,No,Clear,Heavy,Weather Delay
2024-04-04,V027,D027,R003,Mumbai,Indore,891,924,130.77,23.57,0.67,18.3,Yes,Foggy,Light,Late Departure
2024-03-05,V010,D022,R011,Chennai,Ahmedabad,1383,1431,253.23,36.92,1.1,11.86,No,Rainy,Light,Traffic Jam
2024-04-29,V012,D079,R005,Mumbai,Indore,939,939,136.26,25.82,0.24,11.83,Yes,Stormy,Light,Late Departure
2024-03-11,V023,D097,R005,Hyderabad,Jaipur,895,858,112.26,23.65,1.68,9.04,No,Foggy,Moderate,Late Departure
2024-01-14,V030,D038,R018,Kolkata,Lucknow,1027,1037,142.16,22.83,1.94,11.09,No,Clear,Moderate,Weather Delay
2024-02-03,V043,D033,R015,Bangalore,Pune,689,715,98.19,14.61,1.43,16.21,No,Stormy,Moderate,Late Departure
2024-04-25,V024,D001,R016,Kolkata,Pune,1184,1293,210.92,25.44,0.14,8.46,Yes,Stormy,Heavy,Vehicle Breakdown
2024-01-05,V018,D001,R014,Kolkata,Surat,1328,1343,178.93,29.34,1.97,2.34,No,Rainy,Heavy,Vehicle Breakdown
2024-01-05,V015,D079,R012,Mumbai,Ahmedabad,307,313,40.63,7.77,0.05,9.8,Yes,Stormy,Moderate,Vehicle Breakdown
2024-01-24,V014,D040,R010,Mumbai,Surat,985,1039,163.28,22.29,1.66,6.58,No,Stormy,Heavy,Traffic Jam
2024-02-29,V022,D059,R007,Mumbai,Jaipur,901,957,175.3,20.99,1.6,16.91,No,Foggy,Moderate,Weather Delay
2024-03-31,V019,D071,R007,Chennai,Nagpur,1084,1158,161.62,25.7,0.2,5.9,Yes,Stormy,Heavy,Smooth Delivery
2024-03-24,V049,D082,R005,Bangalore,Surat,1042,1125,148.57,19.29,0.12,11.66,Yes,Stormy,Light,Traffic Jam
2024-01-01,V030,D039,R008,Kolkata,Nagpur,338,353,49.5,7.06,2.2,8.47,No,Rainy,Light,Traffic Jam
2024-02-23,V050,D076,R018,Bangalore,Lucknow,567,553,98.51,16.09,0.65,3.65,Yes,Rainy,Light,Smooth Delivery
2024-03-29,V008,D064,R009,Chennai,Pune,1153,1150,167.04,21.8,2.75,6.55,No,Stormy,Moderate,Traffic Jam
2024-04-03,V040,D012,R007,Kolkata,Lucknow,945,916,164.18,17.37,1.2,5.29,No,Stormy,Moderate,Smooth Delivery
2024-04-05,V031,D058,R005,Mumbai,Nagpur,863,928,150.03,16.29,0.45,9.08,Yes,Stormy,Moderate,Smooth Delivery
2024-03-26,V033,D077,R006,Hyderabad,Ahmedabad,314,322,41.94,6.0,1.28,5.99,No,Clear,Light,Traffic Jam
2024-03-14,V040,D021,R016,Chennai,Indore,1019,1029,129.81,21.61,2.28,10.1,No,Foggy,Heavy,Weather Delay
2024-02-03,V025,D085,R013,Chennai,Surat,824,848,134.88,16.8,2.86,11.13,No,Rainy,Light,Weather Delay
2024-04-11,V020,D029,R020,Chennai,Ahmedabad,1397,1427,237.01,36.25,4.2,7.69,No,Rainy,Light,Vehicle Breakdown
2024-01-26,V043,D022,R009,Bangalore,Pune,532,569,79.62,10.47,4.14,13.22,No,Rainy,Heavy,Traffic Jam
2024-03-09,V015,D033,R009,Bangalore,Jaipur,1069,1159,210.61,22.49,2.22,6.89,No,Clear,Light,Traffic Jam
2024-01-29,V034,D053,R005,Delhi,Jaipur,1341,1422,193.85,25.98,0.56,14.27,Yes,Foggy,Moderate,Traffic Jam
2024-04-16,V006,D023,R009,Hyderabad,Nagpur,604,601,83.27,13.65,1.37,9.49,No,Clear,Moderate,Smooth Delivery
2024-03-22,V014,D041,R009,Chennai,Surat,840,818,147.81,22.98,1.44,17.28,No,Stormy,Heavy,Late Departure
2024-03-19,V026,D082,R013,Bangalore,Nagpur,427,406,78.1,9.67,2.01,4.84,No,Clear,Heavy,Smooth Delivery
2024-01-04,V040,D019,R019,Hyderabad,Lucknow,314,311,54.6,7.31,0.38,8.35,Yes,Rainy,Moderate,Weather Delay
2024-03-31,V028,D015,R018,Mumbai,Nagpur,762,807,118.1,20.81,1.52,10.59,No,Stormy,Heavy,Traffic Jam
2024-01-30,V014,D032,R018,Mumbai,Nagpur,1141,1243,211.83,23.04,1.97,5.99,No,Rainy,Heavy,Late Departure
2024-03-11,V028,D030,R008,Bangalore,Surat,407,441,68.12,8.38,0.24,6.64,Yes,Clear,Light,Vehicle Breakdown
2024-04-17,V043,D001,R012,Chennai,Lucknow,1336,1386,232.66,29.69,0.7,13.53,Yes,Rainy,Moderate,Vehicle Breakdown
2024-03-10,V012,D028,R001,Mumbai,Surat,866,885,176.51,18.04,0.82,8.15,Yes,Stormy,Light,Traffic Jam
2024-02-14,V007,D027,R004,Bangalore,Indore,527,508,89.74,13.35,4.11,9.79,No,Rainy,Light,Weather Delay
2024-01-18,V034,D017,R012,Kolkata,Jaipur,1270,1214,224.13,34.72,1.33,5.36,No,Foggy,Light,Vehicle Breakdown
2024-03-31,V005,D038,R003,Kolkata,Surat,790,809,132.4,15.47,0.58,10.25,Yes,Rainy,Light,Weather Delay
2024-01-09,V027,D028,R017,Hyderabad,Pune,885,936,148.57,17.4,1.63,9.39,No,Rainy,Light,Weather Delay
2024-02-15,V024,D083,R014,Chennai,Ahmedabad,1469,1506,190.59,30.46,3.53,5.22,No,Foggy,Heavy,Weather Delay
2024-02-23,V022,D081,R001,Delhi,Indore,674,689,89.18,16.26,5.15,3.75,No,Foggy,Heavy,Weather Delay
2024-02-09,V022,D077,R017,Chennai,Lucknow,1222,1326,209.29,33.5,3.17,6.53,No,Foggy,Moderate,Vehicle Breakdown
2024-03-12,V017,D060,R005,Chennai,Nagpur,750,715,132.23,15.57,5.71,4.01,No,Rainy,Moderate,Smooth Delivery
2024-04-11,V032,D009,R002,Hyderabad,Nagpur,1465,1493,269.4,29.36,0.19,6.32,Yes,Rainy,Light,Smooth Delivery
2024-03-27,V040,D068,R008,Kolkata,Nagpur,391,382,57.38,7.45,1.07,3.05,No,Foggy,Moderate,Weather Delay
2024-04-15,V038,D023,R013,Kolkata,Lucknow,879,909,122.96,23.35,0.11,5.38,Yes,Foggy,Moderate,Late Departure
2024-02-09,V011,D035,R014,Bangalore,Nagpur,1335,1417,209.15,29.14,0.43,7.98,Yes,Stormy,Moderate,Weather Delay
2024-01-27,V035,D087,R003,Mumbai,Nagpur,341,373,65.19,6.43,1.3,4.22,No,Rainy,Heavy,Weather Delay
2024-01-26,V036,D020,R017,Delhi,Jaipur,803,819,104.39,18.51,2.99,6.62,No,Stormy,Light,Late Departure
2024-04-12,V036,D034,R014,Mumbai,Surat,1479,1531,203.28,27.69,1.0,13.51,No,Clear,Heavy,Late Departure
2024-04-07,V034,D046,R002,Hyderabad,Surat,594,564,97.92,14.64,0.15,7.03,Yes,Rainy,Heavy,Traffic Jam
2024-02-20,V044,D064,R010,Bangalore,Surat,653,651,82.34,13.5,0.83,19.78,Yes,Rainy,Light,Traffic Jam
2024-04-30,V038,D054,R010,Hyderabad,Lucknow,1080,1050,163.34,22.53,0.09,14.91,Yes,Stormy,Heavy,Traffic Jam
2024-02-22,V036,D014,R019,Hyderabad,Pune,510,492,90.76,13.35,3.97,14.3,No,Foggy,Light,Traffic Jam
2024-04-28,V016,D015,R018,Mumbai,Pune,1227,1286,192.91,30.03,1.45,9.38,No,Clear,Moderate,Vehicle Breakdown
2024-03-25,V019,D019,R015,Mumbai,Ahmedabad,1021,992,140.34,27.16,0.32,16.72,Yes,Rainy,Light,Weather Delay
2024-01-16,V013,D018,R007,Bangalore,Pune,706,740,107.36,16.28,0.76,14.42,Yes,Rainy,Moderate,Vehicle Breakdown
2024-02-25,V002,D085,R017,Hyderabad,Indore,841,892,136.59,15.46,4.68,9.42,No,Clear,Moderate,Smooth Delivery
2024-04-27,V028,D005,R001,Chennai,Lucknow,803,861,129.87,17.75,0.08,12.33,Yes,Stormy,Moderate,Late Departure
2024-01-25,V020,D003,R020,Hyderabad,Indore,936,1015,138.28,18.45,0.26,8.45,Yes,Stormy,Light,Vehicle Breakdown
2024-02-03,V008,D010,R015,Mumbai,Indore,967,952,160.06,20.76,0.68,12.09,Yes,Rainy,Moderate,Smooth Delivery
2024-04-06,V026,D047,R008,Delhi,Nagpur,352,357,60.92,9.54,3.34,2.2,No,Clear,Light,Weather Delay
2024-01-03,V031,D071,R008,Chennai,Ahmedabad,1422,1351,180.61,25.88,1.95,2.27,No,Rainy,Heavy,Vehicle Breakdown
2024-04-01,V019,D024,R015,Bangalore,Ahmedabad,335,329,41.56,6.55,1.25,6.26,No,Rainy,Light,Weather Delay
2024-01-20,V001,D045,R013,Delhi,Jaipur,566,538,106.27,11.98,0.03,19.89,Yes,Rainy,Light,Late Departure
2024-04-07,V045,D023,R007,Bangalore,Lucknow,1389,1357,190.27,36.46,1.17,3.45,No,Clear,Light,Traffic Jam
2024-04-05,V038,D088,R014,Hyderabad,Ahmedabad,496,528,78.17,13.51,2.83,11.85,No,Stormy,Heavy,Smooth Delivery
2024-01-07,V005,D037,R007,Chennai,Ahmedabad,984,1070,138.07,18.42,0.12,4.18,Yes,Clear,Light,Late Departure
2024-04-12,V045,D042,R009,Chennai,Surat,1042,1144,177.01,26.2,2.2,6.76,No,Foggy,Heavy,Smooth Delivery
2024-04-13,V041,D059,R016,Kolkata,Surat,1459,1545,205.67,28.79,0.48,9.23,Yes,Rainy,Light,Traffic Jam
2024-03-28,V009,D024,R002,Chennai,Pune,731,739,114.15,19.06,0.9,11.19,Yes,Clear,Light,Smooth Delivery
2024-02-13,V013,D020,R016,Delhi,Indore,1123,1156,154.97,24.76,0.39,13.94,Yes,Rainy,Moderate,Vehicle Breakdown
2024-04-30,V027,D057,R009,Mumbai,Indore,307,328,55.05,6.41,0.24,8.15,Yes,Stormy,Light,Smooth Delivery
2024-04-21,V010,D040,R001,Hyderabad,Surat,357,387,50.04,7.68,1.82,17.37,No,Stormy,Light,Vehicle Breakdown
2024-02-25,V007,D003,R013,Delhi,Jaipur,1108,1211,187.18,23.97,0.81,3.3,Yes,Rainy,Moderate,Smooth Delivery
2024-04-18,V032,D090,R006,Hyderabad,Ahmedabad,664,672,91.16,12.99,3.34,2.93,No,Rainy,Moderate,Vehicle Breakdown
2024-01-07,V049,D019,R002,Delhi,Indore,1253,1289,242.19,32.12,3.46,10.94,No,Rainy,Light,Weather Delay
2024-02-04,V030,D016,R004,Delhi,Surat,330,351,67.59,7.61,1.68,4.4,No,Stormy,Light,Traffic Jam
2024-01-19,V022,D084,R017,Delhi,Indore,445,444,85.49,9.27,5.31,16.89,No,Rainy,Heavy,Smooth Delivery
2024-03-05,V025,D095,R001,Kolkata,Lucknow,855,937,124.32,16.41,1.29,11.33,No,Foggy,Heavy,Smooth Delivery
2024-03-07,V008,D043,R005,Hyderabad,Lucknow,788,796,106.78,20.39,0.09,19.06,Yes,Stormy,Moderate,Weather Delay
2024-04-21,V044,D044,R001,Bangalore,Ahmedabad,989,940,118.53,19.95,0.6,14.56,Yes,Rainy,Heavy,Weather Delay
2024-04-10,V005,D041,R017,Kolkata,Nagpur,837,897,156.38,16.6,2.45,6.49,No,Stormy,Moderate,Late Departure
2024-02-10,V002,D078,R012,Delhi,Ahmedabad,693,662,117.95,17.76,0.1,15.07,Yes,Stormy,Moderate,Late Departure
2024-04-26,V021,D057,R011,Bangalore,Nagpur,813,818,106.88,20.3,0.91,13.5,Yes,Rainy,Moderate,Smooth Delivery
2024-01-06,V029,D084,R020,Chennai,Lucknow,1374,1486,226.05,32.35,3.03,7.58,No,Foggy,Light,Weather Delay
2024-01-24,V037,D012,R001,Hyderabad,Ahmedabad,675,649,102.44,13.31,0.05,12.55,Yes,Rainy,Moderate,Weather Delay
2024-01-03,V013,D062,R014,Mumbai,Surat,536,556,71.41,13.16,0.49,9.93,Yes,Clear,Heavy,Vehicle Breakdown
2024-03-10,V017,D044,R007,Delhi,Indore,525,526,72.96,10.98,2.13,16.76,No,Stormy,Moderate,Weather Delay
2024-03-29,V025,D080,R015,Hyderabad,Nagpur,719,782,124.27,13.15,0.36,14.86,Yes,Rainy,Moderate,Smooth Delivery
2024-02-17,V049,D027,R014,Hyderabad,Nagpur,980,1009,135.42,22.0,2.3,18.74,No,Stormy,Heavy,Weather Delay
2024-04-29,V043,D018,R010,Delhi,Pune,392,415,56.63,10.79,0.34,19.54,Yes,Foggy,Heavy,Weather Delay
2024-03-07,V038,D057,R020,Mumbai,Ahmedabad,1242,1309,195.83,29.33,0.07,8.64,Yes,Stormy,Moderate,Weather Delay
2024-03-16,V036,D096,R018,Kolkata,Pune,697,714,126.72,18.12,1.07,12.55,No,Clear,Heavy,Smooth Delivery
2024-01-15,V001,D040,R016,Bangalore,Nagpur,595,586,86.66,11.22,0.96,17.43,Yes,Rainy,Heavy,Smooth Delivery
2024-02-21,V002,D004,R018,Mumbai,Indore,813,885,167.7,22.02,0.97,12.59,Yes,Rainy,Heavy,Traffic Jam
2024-03-29,V027,D080,R013,Mumbai,Ahmedabad,1225,1242,207.71,25.62,0.0,19.43,Yes,Rainy,Heavy,Vehicle Breakdown
2024-03-26,V042,D084,R003,Hyderabad,Lucknow,1353,1332,171.84,36.39,0.41,6.23,Yes,Rainy,Light,Late Departure
2024-04-17,V043,D094,R007,Hyderabad,Surat,473,520,103.71,9.9,3.06,14.1,No,Rainy,Light,Late Departure
2024-02-13,V049,D038,R008,Kolkata,Nagpur,1181,1186,150.6,22.34,0.85,12.32,Yes,Rainy,Light,Smooth Delivery
2024-02-04,V030,D050,R008,Chennai,Indore,724,792,99.65,16.46,2.82,7.44,No,Foggy,Moderate,Smooth Delivery
2024-04-25,V005,D050,R014,Chennai,Nagpur,1346,1353,246.25,34.35,1.6,11.19,No,Clear,Light,Smooth Delivery
2024-03-05,V041,D029,R008,Delhi,Lucknow,1041,1025,165.09,24.52,6.56,17.36,No,Rainy,Light,Late Departure
2024-04-15,V028,D097,R005,Chennai,Indore,1067,1075,138.86,25.49,1.65,19.4,No,Rainy,Moderate,Traffic Jam
2024-04-06,V011,D052,R010,Kolkata,Indore,1046,1054,149.72,25.56,0.46,12.33,Yes,Stormy,Moderate,Vehicle Breakdown
2024-01-05,V044,D096,R005,Delhi,Ahmedabad,810,888,139.64,15.07,3.69,6.57,No,Stormy,Moderate,Traffic Jam
2024-01-02,V044,D043,R014,Mumbai,Indore,1027,1037,149.64,22.64,0.15,19.89,Yes,Stormy,Light,Vehicle Breakdown
2024-02-27,V040,D051,R016,Mumbai,Ahmedabad,1216,1292,204.65,25.67,0.14,10.92,Yes,Clear,Heavy,Traffic Jam
2024-02-25,V033,D064,R007,Chennai,Indore,993,1081,140.58,23.79,1.14,14.55,No,Rainy,Moderate,Smooth Delivery
2024-02-17,V043,D074,R008,Delhi,Jaipur,678,678,130.52,15.03,1.38,2.11,No,Stormy,Heavy,Vehicle Breakdown
2024-03-04,V011,D091,R007,Mumbai,Lucknow,402,387,68.84,9.58,1.17,7.29,No,Rainy,Light,Late Departure
2024-03-17,V006,D080,R016,Mumbai,Nagpur,643,637,83.73,16.97,1.03,19.15,No,Foggy,Heavy,Traffic Jam
2024-04-04,V035,D044,R002,Hyderabad,Ahmedabad,443,462,64.6,10.15,0.03,13.63,Yes,Clear,Heavy,Weather Delay
2024-02-04,V007,D049,R014,Mumbai,Ahmedabad,1268,1324,248.35,28.66,3.7,5.69,No,Rainy,Heavy,Late Departure
2024-02-12,V006,D053,R011,Hyderabad,Nagpur,1444,1471,230.44,28.19,2.61,15.67,No,Stormy,Heavy,Vehicle Breakdown
2024-02-19,V030,D097,R019,Delhi,Jaipur,622,624,119.63,14.81,1.71,14.65,No,Stormy,Heavy,Late Departure
2024-02-19,V005,D023,R018,Bangalore,Surat,840,919,144.48,17.63,1.16,4.71,No,Clear,Moderate,Weather Delay
2024-02-19,V035,D041,R014,Delhi,Ahmedabad,1461,1489,224.43,27.05,0.68,19.64,Yes,Clear,Moderate,Vehicle Breakdown
2024-04-16,V006,D010,R003,Mumbai,Surat,521,537,93.76,13.42,0.23,10.15,Yes,Foggy,Light,Vehicle Breakdown
2024-03-17,V010,D079,R013,Chennai,Indore,1151,1097,173.16,21.02,1.66,15.68,No,Rainy,Heavy,Late Departure
2024-04-06,V022,D083,R008,Delhi,Ahmedabad,1096,1060,165.13,26.91,3.37,5.26,No,Foggy,Moderate,Vehicle Breakdown
2024-04-27,V018,D059,R002,Hyderabad,Surat,1085,1105,163.36,23.96,2.66,6.17,No,Rainy,Light,Late Departure
2024-02-18,V045,D022,R002,Bangalore,Nagpur,326,328,44.47,7.16,0.77,2.53,Yes,Foggy,Heavy,Smooth Delivery
2024-03-29,V046,D088,R001,Hyderabad,Ahmedabad,598,635,80.21,12.61,2.91,11.3,No,Foggy,Light,Vehicle Breakdown
2024-03-18,V023,D006,R019,Mumbai,Ahmedabad,1346,1325,262.72,28.0,1.02,16.08,No,Stormy,Heavy,Vehicle Breakdown
2024-02-19,V037,D039,R017,Bangalore,Ahmedabad,968,1020,128.08,21.41,0.84,7.16,Yes,Foggy,Light,Late Departure
2024-02-01,V040,D077,R016,Delhi,Surat,435,444,58.28,12.13,5.72,19.88,No,Clear,Heavy,Traffic Jam
2024-02-29,V048,D016,R006,Kolkata,Indore,915,951,158.64,23.19,0.49,2.9,Yes,Stormy,Moderate,Traffic Jam
2024-01-16,V009,D006,R008,Mumbai,Ahmedabad,1099,1122,216.94,22.26,0.7,5.59,Yes,Foggy,Moderate,Late Departure
2024-02-07,V015,D035,R020,Chennai,Lucknow,1128,1163,146.82,23.07,1.02,15.98,No,Stormy,Heavy,Weather Delay
2024-04-12,V042,D089,R014,Chennai,Surat,807,855,111.4,20.64,2.94,7.42,No,Clear,Moderate,Vehicle Breakdown
2024-03-16,V008,D029,R012,Delhi,Lucknow,913,996,170.45,17.05,4.98,4.62,No,Foggy,Heavy,Vehicle Breakdown
2024-04-04,V045,D066,R015,Bangalore,Ahmedabad,510,559,106.33,12.95,0.88,19.88,Yes,Stormy,Heavy,Vehicle Breakdown
2024-02-19,V030,D037,R007,Mumbai,Indore,649,664,99.83,13.28,5.18,16.1,No,Clear,Moderate,Vehicle Breakdown
2024-01-03,V023,D079,R010,Hyderabad,Indore,320,314,53.14,8.66,1.55,5.25,No,Foggy,Moderate,Traffic Jam
2024-02-09,V042,D005,R012,Chennai,Ahmedabad,807,797,103.99,19.43,1.25,9.16,No,Rainy,Heavy,Traffic Jam
2024-01-22,V018,D075,R011,Kolkata,Ahmedabad,871,837,137.47,20.18,3.39,7.84,No,Rainy,Heavy,Traffic Jam
2024-01-17,V025,D007,R016,Bangalore,Nagpur,1317,1326,180.44,26.25,2.4,19.17,No,Foggy,Light,Weather Delay
2024-01-04,V033,D091,R006,Kolkata,Indore,1084,1159,186.25,21.08,1.07,7.0,No,Stormy,Heavy,Late Departure
2024-04-07,V040,D098,R006,Kolkata,Pune,1257,1251,220.58,33.17,0.31,3.14,Yes,Foggy,Light,Weather Delay
2024-04-03,V023,D049,R010,Chennai,Indore,467,505,64.8,9.99,2.75,5.3,No,Clear,Moderate,Smooth Delivery
2024-04-03,V013,D050,R016,Bangalore,Surat,810,879,134.83,22.29,0.23,7.56,Yes,Rainy,Heavy,Late Departure
2024-03-03,V007,D020,R013,Chennai,Lucknow,323,308,51.96,8.92,0.4,6.78,Yes,Clear,Light,Late Departure
2024-01-21,V008,D074,R006,Mumbai,Surat,920,1011,177.16,23.13,1.74,17.47,No,Rainy,Heavy,Smooth Delivery
2024-02-14,V009,D072,R019,Delhi,Lucknow,384,387,50.74,9.19,0.33,7.93,Yes,Clear,Heavy,Weather Delay
2024-01-31,V046,D088,R020,Bangalore,Lucknow,1309,1363,223.39,27.01,0.41,14.62,Yes,Foggy,Heavy,Weather Delay
2024-01-29,V042,D067,R020,Bangalore,Pune,508,509,79.94,11.01,1.74,6.3,No,Clear,Heavy,Smooth Delivery
2024-01-27,V037,D079,R001,Hyderabad,Ahmedabad,430,462,64.48,10.84,5.53,13.97,No,Clear,Heavy,Weather Delay
2024-01-30,V042,D038,R012,Mumbai,Jaipur,1461,1487,271.72,31.99,0.27,9.73,Yes,Clear,Moderate,Late Departure
2024-04-07,V003,D088,R004,Delhi,Indore,1260,1274,177.94,32.43,2.59,7.87,No,Clear,Light,Smooth Delivery
2024-03-14,V003,D078,R008,Chennai,Ahmedabad,1098,1116,152.52,23.11,0.55,8.95,Yes,Clear,Heavy,Vehicle Breakdown
2024-03-26,V042,D040,R016,Kolkata,Jaipur,822,818,120.57,19.73,1.94,12.44,No,Rainy,Moderate,Late Departure
2024-04-04,V046,D038,R002,Bangalore,Pune,1194,1160,195.59,30.28,0.74,11.29,Yes,Rainy,Moderate,Vehicle Breakdown
2024-04-14,V014,D046,R008,Kolkata,Nagpur,415,425,58.51,10.7,4.39,8.17,No,Clear,Moderate,Weather Delay
2024-03-26,V011,D047,R011,Mumbai,Lucknow,433,430,60.95,8.47,0.71,15.44,Yes,Clear,Heavy,Vehicle Breakdown
2024-04-22,V003,D044,R001,Kolkata,Nagpur,1165,1261,172.73,32.65,2.63,15.94,No,Rainy,Light,Vehicle Breakdown
2024-01-30,V006,D060,R004,Delhi,Lucknow,630,661,90.8,11.54,0.85,3.21,Yes,Foggy,Heavy,Weather Delay
2024-02-03,V015,D024,R007,Chennai,Jaipur,660,672,130.76,16.14,1.33,7.57,No,Clear,Light,Vehicle Breakdown
2024-03-13,V006,D087,R001,Chennai,Ahmedabad,797,839,112.38,18.36,3.46,3.44,No,Foggy,Moderate,Weather Delay
2024-04-23,V041,D098,R012,Delhi,Ahmedabad,790,850,113.55,19.06,0.53,7.49,Yes,Stormy,Moderate,Smooth Delivery
2024-01-10,V006,D020,R019,Hyderabad,Indore,489,524,69.91,11.76,1.35,4.5,No,Stormy,Heavy,Smooth Delivery
2024-04-06,V044,D095,R014,Mumbai,Pune,1010,1030,128.81,26.46,4.42,16.84,No,Clear,Moderate,Vehicle Breakdown
2024-04-10,V007,D036,R018,Delhi,Ahmedabad,1449,1587,286.53,36.9,0.03,15.04,Yes,Foggy,Light,Smooth Delivery
2024-01-06,V042,D088,R016,Mumbai,Surat,1461,1529,276.28,28.75,0.53,4.43,Yes,Foggy,Moderate,Traffic Jam
2024-04-12,V039,D045,R013,Kolkata,Lucknow,631,639,121.19,15.67,0.7,17.33,Yes,Rainy,Light,Smooth Delivery
2024-04-26,V015,D004,R014,Hyderabad,Surat,1042,1113,175.88,21.05,1.26,8.14,No,Foggy,Heavy,Late Departure
2024-01-21,V036,D027,R002,Kolkata,Surat,1364,1444,204.81,28.79,1.44,14.29,No,Stormy,Moderate,Traffic Jam
2024-04-17,V035,D012,R004,Delhi,Jaipur,1479,1490,195.87,38.67,3.23,8.16,No,Clear,Heavy,Weather Delay
2024-01-11,V025,D086,R003,Mumbai,Indore,907,878,129.12,21.33,2.54,9.75,No,Clear,Light,Late Departure
2024-03-16,V048,D037,R018,Bangalore,Ahmedabad,408,428,72.24,10.41,0.74,12.92,Yes,Stormy,Heavy,Traffic Jam
2024-03-10,V023,D053,R001,Mumbai,Surat,325,340,50.49,5.93,1.76,18.77,No,Stormy,Moderate,Late Departure
2024-03-04,V020,D007,R010,Mumbai,Surat,1230,1190,229.55,29.84,0.22,11.47,Yes,Stormy,Moderate,Weather Delay
2024-03-12,V041,D097,R009,Mumbai,Jaipur,1302,1338,198.95,26.09,5.33,17.81,No,Rainy,Heavy,Late Departure
2024-04-24,V034,D098,R010,Chennai,Lucknow,853,825,137.14,21.26,0.29,11.81,Yes,Rainy,Heavy,Late Departure
2024-04-24,V018,D038,R005,Delhi,Jaipur,1378,1423,250.45,27.99,1.98,2.38,No,Stormy,Light,Vehicle Breakdown
2024-02-28,V015,D032,R004,Kolkata,Jaipur,530,534,69.62,11.67,0.64,6.57,Yes,Rainy,Heavy,Vehicle Breakdown
2024-03-09,V026,D012,R012,Delhi,Jaipur,614,605,114.17,11.96,0.14,7.26,Yes,Rainy,Heavy,Vehicle Breakdown
2024-03-26,V035,D085,R019,Kolkata,Surat,903,864,117.64,25.23,0.55,12.32,Yes,Stormy,Moderate,Weather Delay
2024-01-31,V016,D017,R020,Mumbai,Ahmedabad,1147,1160,198.4,28.32,2.4,19.53,No,Clear,Moderate,Vehicle Breakdown
2024-02-03,V013,D054,R016,Chennai,Lucknow,1419,1422,277.87,39.71,2.14,11.94,No,Clear,Moderate,Smooth Delivery
2024-02-21,V046,D098,R017,Hyderabad,Nagpur,767,818,115.33,14.43,3.26,16.19,No,Stormy,Heavy,Smooth Delivery
2024-04-29,V013,D066,R019,Delhi,Lucknow,349,356,60.09,7.73,1.05,12.98,No,Stormy,Light,Vehicle Breakdown
2024-04-04,V021,D013,R003,Kolkata,Pune,1201,1174,168.51,27.21,1.45,6.31,No,Stormy,Heavy,Late Departure
2024-02-28,V048,D082,R011,Hyderabad,Ahmedabad,513,520,92.35,9.77,1.0,6.05,No,Clear,Moderate,Traffic Jam
2024-03-10,V046,D003,R020,Kolkata,Surat,618,590,83.96,15.73,6.85,11.61,No,Foggy,Heavy,Vehicle Breakdown
2024-04-11,V048,D013,R017,Mumbai,Indore,844,838,120.18,20.84,2.57,7.55,No,Rainy,Heavy,Smooth Delivery
2024-02-16,V046,D064,R014,Delhi,Lucknow,1146,1258,184.58,22.09,0.11,8.27,Yes,Foggy,Moderate,Weather Delay
2024-04-14,V007,D074,R018,Bangalore,Indore,306,324,46.52,7.87,0.66,6.74,Yes,Foggy,Heavy,Vehicle Breakdown
2024-01-31,V030,D064,R013,Mumbai,Jaipur,1413,1472,243.96,34.31,0.35,9.36,Yes,Foggy,Moderate,Vehicle Breakdown
2024-03-24,V011,D016,R017,Mumbai,Surat,1222,1196,151.63,32.08,3.67,9.71,No,Stormy,Light,Smooth Delivery
2024-01-09,V027,D026,R018,Chennai,Surat,773,778,136.64,16.2,1.74,10.42,No,Stormy,Light,Weather Delay
2024-01-03,V046,D090,R011,Chennai,Pune,677,648,83.55,12.4,0.85,13.05,Yes,Stormy,Light,Late Departure
